dataset,model,runtime,ari,purity,dbi,f_measure,n_clusters,fuzzyness,max_iterations,tolerance,random_state,strictness,min_obs,max_depth,metric,algorithm,n_neighbors,affinity,eigen_solver,assign_labels
synthetic,kmeans,0.4344210624694824,0.6982051027177003,0.662,1.4898030250944183,0.38202188086046973,10,,100,0.001,5,,,,,,,,,
synthetic,kmeans,0.3225631713867187,0.6598262598834851,0.612,1.953213346034411,0.36890944191990444,10,,100,1e-05,1,,,,,,,,,
synthetic,kmeans,0.3688211441040039,0.6836129113443322,0.643,1.8907688381287684,0.37695077637826574,10,,100,1e-05,2,,,,,,,,,
synthetic,kmeans,0.7101328372955322,0.6423342077534413,0.6,3.5885773343411715,0.36556704007863605,10,,100,1e-05,3,,,,,,,,,
synthetic,kmeans,0.3182108402252197,0.6550039130187492,0.604,1.0614494112191268,0.3654041023933008,10,,100,1e-05,4,,,,,,,,,
synthetic,kmeans,0.4282491207122803,0.6982051027177003,0.662,1.4898030250944183,0.38202188086046973,10,,100,1e-05,5,,,,,,,,,
synthetic,kmeans,0.3249619007110595,0.6598262598834851,0.612,1.953213346034411,0.36890944191990444,10,,300,0.0001,1,,,,,,,,,
synthetic,kmeans,0.3698811531066894,0.6836129113443322,0.643,1.8907688381287684,0.37695077637826574,10,,300,0.0001,2,,,,,,,,,
synthetic,kmeans,0.6908280849456787,0.6423342077534413,0.6,3.5885773343411715,0.36556704007863605,10,,300,0.0001,3,,,,,,,,,
synthetic,kmeans,0.3173780441284179,0.6550039130187492,0.604,1.0614494112191268,0.3654041023933008,10,,300,0.0001,4,,,,,,,,,
synthetic,kmeans,0.4421761035919189,0.6982051027177003,0.662,1.4898030250944183,0.38202188086046973,10,,300,0.0001,5,,,,,,,,,
synthetic,kmeans,0.3190922737121582,0.6598262598834851,0.612,1.953213346034411,0.36890944191990444,10,,300,0.001,1,,,,,,,,,
synthetic,kmeans,0.3446440696716308,0.6836129113443322,0.643,1.8920205487913073,0.37695077637826574,10,,300,0.001,2,,,,,,,,,
synthetic,kmeans,0.5289487838745117,0.645099292765974,0.606,7.2808666608775185,0.3681642459180205,10,,300,0.001,3,,,,,,,,,
synthetic,kmeans,0.3208801746368408,0.6550039130187492,0.604,1.0614494112191268,0.3654041023933008,10,,300,0.001,4,,,,,,,,,
synthetic,kmeans,0.4373140335083008,0.6982051027177003,0.662,1.4898030250944183,0.38202188086046973,10,,300,0.001,5,,,,,,,,,
synthetic,kmeans,0.3165209293365478,0.6598262598834851,0.612,1.953213346034411,0.36890944191990444,10,,300,1e-05,1,,,,,,,,,
synthetic,kmeans,0.3612220287322998,0.6836129113443322,0.643,1.8907688381287684,0.37695077637826574,10,,300,1e-05,2,,,,,,,,,
synthetic,kmeans,0.6920320987701416,0.6423342077534413,0.6,3.5885773343411715,0.36556704007863605,10,,300,1e-05,3,,,,,,,,,
synthetic,kmeans,0.3298571109771728,0.6550039130187492,0.604,1.0614494112191268,0.3654041023933008,10,,300,1e-05,4,,,,,,,,,
synthetic,kmeans,0.4374599456787109,0.6982051027177003,0.662,1.4898030250944183,0.38202188086046973,10,,300,1e-05,5,,,,,,,,,
synthetic,kmeans,0.318540096282959,0.6598262598834851,0.612,1.953213346034411,0.36890944191990444,10,,500,0.0001,1,,,,,,,,,
synthetic,kmeans,0.3641309738159179,0.6836129113443322,0.643,1.8907688381287684,0.37695077637826574,10,,500,0.0001,2,,,,,,,,,
synthetic,kmeans,0.67868971824646,0.6423342077534413,0.6,3.5885773343411715,0.36556704007863605,10,,500,0.0001,3,,,,,,,,,
synthetic,kmeans,0.3157179355621338,0.6550039130187492,0.604,1.0614494112191268,0.3654041023933008,10,,500,0.0001,4,,,,,,,,,
synthetic,kmeans,0.427685022354126,0.6982051027177003,0.662,1.4898030250944183,0.38202188086046973,10,,500,0.0001,5,,,,,,,,,
synthetic,kmeans,0.3150160312652588,0.6598262598834851,0.612,1.953213346034411,0.36890944191990444,10,,500,0.001,1,,,,,,,,,
synthetic,kmeans,0.3376257419586181,0.6836129113443322,0.643,1.8920205487913073,0.37695077637826574,10,,500,0.001,2,,,,,,,,,
synthetic,kmeans,0.5846562385559082,0.645099292765974,0.606,7.2808666608775185,0.3681642459180205,10,,500,0.001,3,,,,,,,,,
synthetic,kmeans,0.3272299766540527,0.6550039130187492,0.604,1.0614494112191268,0.3654041023933008,10,,500,0.001,4,,,,,,,,,
synthetic,kmeans,0.4509832859039306,0.6982051027177003,0.662,1.4898030250944183,0.38202188086046973,10,,500,0.001,5,,,,,,,,,
synthetic,kmeans,0.3216960430145263,0.6598262598834851,0.612,1.953213346034411,0.36890944191990444,10,,500,1e-05,1,,,,,,,,,
synthetic,kmeans,0.3654520511627197,0.6836129113443322,0.643,1.8907688381287684,0.37695077637826574,10,,500,1e-05,2,,,,,,,,,
synthetic,kmeans,0.6854813098907471,0.6423342077534413,0.6,3.5885773343411715,0.36556704007863605,10,,500,1e-05,3,,,,,,,,,
synthetic,kmeans,0.3269381523132324,0.6550039130187492,0.604,1.0614494112191268,0.3654041023933008,10,,500,1e-05,4,,,,,,,,,
synthetic,kmeans,0.4382328987121582,0.6982051027177003,0.662,1.4898030250944183,0.38202188086046973,10,,500,1e-05,5,,,,,,,,,
synthetic,kmeans,0.4976038932800293,0.5582239460637174,0.509,1.844665078884701,0.3047461568195946,11,,100,0.0001,1,,,,,,,,,
synthetic,kmeans,0.3980927467346191,0.6544810817301204,0.612,1.9588477888831193,0.32873362714275883,11,,100,0.0001,2,,,,,,,,,
synthetic,kmeans,0.7549118995666504,0.6134224890301975,0.576,3.5720879826675134,0.3224236373394144,11,,100,0.0001,3,,,,,,,,,
synthetic,kmeans,0.350625991821289,0.641213574495058,0.598,1.693862966535801,0.32916998733917135,11,,100,0.0001,4,,,,,,,,,
synthetic,kmeans,0.4751238822937011,0.6517985444183209,0.619,2.0536617295825312,0.3326379567556712,11,,100,0.0001,5,,,,,,,,,
synthetic,kmeans,0.4590399265289306,0.5585660953969074,0.51,1.8454825241626893,0.30512278983288355,11,,100,0.001,1,,,,,,,,,
synthetic,kmeans,0.3873469829559326,0.6544810817301204,0.612,1.9599857076672456,0.32873362714275883,11,,100,0.001,2,,,,,,,,,
synthetic,kmeans,0.5855181217193604,0.616245626020795,0.582,6.928714643155103,0.3247847335570367,11,,100,0.001,3,,,,,,,,,
synthetic,kmeans,0.3263359069824219,0.6406390564181836,0.598,1.6929798401056209,0.3292473777773811,11,,100,0.001,4,,,,,,,,,
synthetic,kmeans,0.4735679626464844,0.6517985444183209,0.619,2.0536617295825312,0.3326379567556712,11,,100,0.001,5,,,,,,,,,
synthetic,kmeans,0.5388607978820801,0.5582239460637174,0.509,1.844665078884701,0.3047461568195946,11,,100,1e-05,1,,,,,,,,,
synthetic,kmeans,0.413187026977539,0.6544810817301204,0.612,1.9588477888831193,0.32873362714275883,11,,100,1e-05,2,,,,,,,,,
synthetic,kmeans,0.7697229385375977,0.6134224890301975,0.576,3.5720879826675134,0.3224236373394144,11,,100,1e-05,3,,,,,,,,,
synthetic,kmeans,0.3496880531311035,0.641213574495058,0.598,1.693862966535801,0.32916998733917135,11,,100,1e-05,4,,,,,,,,,
synthetic,kmeans,0.4655351638793945,0.6517985444183209,0.619,2.0536617295825312,0.3326379567556712,11,,100,1e-05,5,,,,,,,,,
synthetic,kmeans,0.5382459163665771,0.5582239460637174,0.509,1.844665078884701,0.3047461568195946,11,,300,0.0001,1,,,,,,,,,
synthetic,kmeans,0.4305927753448486,0.6544810817301204,0.612,1.9588477888831193,0.32873362714275883,11,,300,0.0001,2,,,,,,,,,
synthetic,kmeans,0.8170440196990967,0.6134224890301975,0.576,3.5720879826675134,0.3224236373394144,11,,300,0.0001,3,,,,,,,,,
synthetic,kmeans,0.3519079685211181,0.641213574495058,0.598,1.693862966535801,0.32916998733917135,11,,300,0.0001,4,,,,,,,,,
synthetic,kmeans,0.4759817123413086,0.6517985444183209,0.619,2.0536617295825312,0.3326379567556712,11,,300,0.0001,5,,,,,,,,,
synthetic,kmeans,0.425102949142456,0.5585660953969074,0.51,1.8454825241626893,0.30512278983288355,11,,300,0.001,1,,,,,,,,,
synthetic,kmeans,0.3687739372253418,0.6544810817301204,0.612,1.9599857076672456,0.32873362714275883,11,,300,0.001,2,,,,,,,,,
synthetic,kmeans,0.5627000331878662,0.616245626020795,0.582,6.928714643155103,0.3247847335570367,11,,300,0.001,3,,,,,,,,,
synthetic,kmeans,0.3259060382843017,0.6406390564181836,0.598,1.6929798401056209,0.3292473777773811,11,,300,0.001,4,,,,,,,,,
synthetic,kmeans,0.4767930507659912,0.6517985444183209,0.619,2.0536617295825312,0.3326379567556712,11,,300,0.001,5,,,,,,,,,
synthetic,kmeans,0.504382848739624,0.5582239460637174,0.509,1.844665078884701,0.3047461568195946,11,,300,1e-05,1,,,,,,,,,
synthetic,kmeans,0.4042210578918457,0.6544810817301204,0.612,1.9588477888831193,0.32873362714275883,11,,300,1e-05,2,,,,,,,,,
synthetic,kmeans,0.7571678161621094,0.6134224890301975,0.576,3.5720879826675134,0.3224236373394144,11,,300,1e-05,3,,,,,,,,,
synthetic,kmeans,0.3692169189453125,0.641213574495058,0.598,1.693862966535801,0.32916998733917135,11,,300,1e-05,4,,,,,,,,,
synthetic,kmeans,0.4927339553833008,0.6517985444183209,0.619,2.0536617295825312,0.3326379567556712,11,,300,1e-05,5,,,,,,,,,
synthetic,kmeans,0.4903132915496826,0.5582239460637174,0.509,1.844665078884701,0.3047461568195946,11,,500,0.0001,1,,,,,,,,,
synthetic,kmeans,0.3922138214111328,0.6544810817301204,0.612,1.9588477888831193,0.32873362714275883,11,,500,0.0001,2,,,,,,,,,
synthetic,kmeans,0.7335660457611084,0.6134224890301975,0.576,3.5720879826675134,0.3224236373394144,11,,500,0.0001,3,,,,,,,,,
synthetic,kmeans,0.3591408729553222,0.641213574495058,0.598,1.693862966535801,0.32916998733917135,11,,500,0.0001,4,,,,,,,,,
synthetic,kmeans,0.5462419986724854,0.6517985444183209,0.619,2.0536617295825312,0.3326379567556712,11,,500,0.0001,5,,,,,,,,,
synthetic,kmeans,0.4490668773651123,0.5585660953969074,0.51,1.8454825241626893,0.30512278983288355,11,,500,0.001,1,,,,,,,,,
synthetic,kmeans,0.36952805519104,0.6544810817301204,0.612,1.9599857076672456,0.32873362714275883,11,,500,0.001,2,,,,,,,,,
synthetic,kmeans,0.5664331912994385,0.616245626020795,0.582,6.928714643155103,0.3247847335570367,11,,500,0.001,3,,,,,,,,,
synthetic,kmeans,0.3220717906951904,0.6406390564181836,0.598,1.6929798401056209,0.3292473777773811,11,,500,0.001,4,,,,,,,,,
synthetic,kmeans,0.4686100482940674,0.6517985444183209,0.619,2.0536617295825312,0.3326379567556712,11,,500,0.001,5,,,,,,,,,
synthetic,kmeans,0.4966130256652832,0.5582239460637174,0.509,1.844665078884701,0.3047461568195946,11,,500,1e-05,1,,,,,,,,,
synthetic,kmeans,0.3940601348876953,0.6544810817301204,0.612,1.9588477888831193,0.32873362714275883,11,,500,1e-05,2,,,,,,,,,
synthetic,kmeans,0.7345621585845947,0.6134224890301975,0.576,3.5720879826675134,0.3224236373394144,11,,500,1e-05,3,,,,,,,,,
synthetic,kmeans,0.3448271751403808,0.641213574495058,0.598,1.693862966535801,0.32916998733917135,11,,500,1e-05,4,,,,,,,,,
synthetic,kmeans,0.465069055557251,0.6517985444183209,0.619,2.0536617295825312,0.3326379567556712,11,,500,1e-05,5,,,,,,,,,
synthetic,kmeans,0.4409689903259277,0.5248784328378894,0.473,1.9106869335442136,0.26581155379558846,12,,100,0.0001,1,,,,,,,,,
synthetic,kmeans,0.3732171058654785,0.6144600084818382,0.567,4.056715794792346,0.2853440954221152,12,,100,0.0001,2,,,,,,,,,
synthetic,kmeans,0.7971537113189697,0.5822456059448285,0.544,7.2272907775464175,0.2831778058762842,12,,100,0.0001,3,,,,,,,,,
synthetic,kmeans,0.3454267978668213,0.6082049514108914,0.554,1.6607949847558858,0.2859640496748101,12,,100,0.0001,4,,,,,,,,,
synthetic,kmeans,0.5056331157684326,0.6430731356975946,0.603,2.333492043740297,0.29676527477588466,12,,100,0.0001,5,,,,,,,,,
synthetic,kmeans,0.4073810577392578,0.5248784328378894,0.473,1.9106869335442136,0.26581155379558846,12,,100,0.001,1,,,,,,,,,
synthetic,kmeans,0.3740386962890625,0.6144600084818382,0.567,4.056715794792346,0.2853440954221152,12,,100,0.001,2,,,,,,,,,
synthetic,kmeans,0.6117770671844482,0.5851315978159837,0.55,10.304198549660041,0.28534214407577124,12,,100,0.001,3,,,,,,,,,
synthetic,kmeans,0.3196642398834228,0.6078799656740647,0.553,1.6604438408319997,0.28554339732714934,12,,100,0.001,4,,,,,,,,,
synthetic,kmeans,0.5069830417633057,0.6430731356975946,0.603,2.333492043740297,0.29676527477588466,12,,100,0.001,5,,,,,,,,,
synthetic,kmeans,0.4017794132232666,0.5248784328378894,0.473,1.9106869335442136,0.26581155379558846,12,,100,1e-05,1,,,,,,,,,
synthetic,kmeans,0.3768479824066162,0.6144600084818382,0.567,4.056715794792346,0.2853440954221152,12,,100,1e-05,2,,,,,,,,,
synthetic,kmeans,0.8055038452148438,0.5822456059448285,0.544,7.2272907775464175,0.2831778058762842,12,,100,1e-05,3,,,,,,,,,
synthetic,kmeans,0.3487708568572998,0.6082049514108914,0.554,1.6607949847558858,0.2859640496748101,12,,100,1e-05,4,,,,,,,,,
synthetic,kmeans,0.5077879428863525,0.6430731356975946,0.603,2.333492043740297,0.29676527477588466,12,,100,1e-05,5,,,,,,,,,
synthetic,kmeans,0.3999137878417969,0.5248784328378894,0.473,1.9106869335442136,0.26581155379558846,12,,300,0.0001,1,,,,,,,,,
synthetic,kmeans,0.3721439838409424,0.6144600084818382,0.567,4.056715794792346,0.2853440954221152,12,,300,0.0001,2,,,,,,,,,
synthetic,kmeans,0.7966229915618896,0.5822456059448285,0.544,7.2272907775464175,0.2831778058762842,12,,300,0.0001,3,,,,,,,,,
synthetic,kmeans,0.3471381664276123,0.6082049514108914,0.554,1.6607949847558858,0.2859640496748101,12,,300,0.0001,4,,,,,,,,,
synthetic,kmeans,0.5060229301452637,0.6430731356975946,0.603,2.333492043740297,0.29676527477588466,12,,300,0.0001,5,,,,,,,,,
synthetic,kmeans,0.40212082862854,0.5248784328378894,0.473,1.9106869335442136,0.26581155379558846,12,,300,0.001,1,,,,,,,,,
synthetic,kmeans,0.3718769550323486,0.6144600084818382,0.567,4.056715794792346,0.2853440954221152,12,,300,0.001,2,,,,,,,,,
synthetic,kmeans,0.6128337383270264,0.5851315978159837,0.55,10.304198549660041,0.28534214407577124,12,,300,0.001,3,,,,,,,,,
synthetic,kmeans,0.3196620941162109,0.6078799656740647,0.553,1.6604438408319997,0.28554339732714934,12,,300,0.001,4,,,,,,,,,
synthetic,kmeans,0.5175960063934326,0.6430731356975946,0.603,2.333492043740297,0.29676527477588466,12,,300,0.001,5,,,,,,,,,
synthetic,kmeans,0.4012191295623779,0.5248784328378894,0.473,1.9106869335442136,0.26581155379558846,12,,300,1e-05,1,,,,,,,,,
synthetic,kmeans,0.3723700046539306,0.6144600084818382,0.567,4.056715794792346,0.2853440954221152,12,,300,1e-05,2,,,,,,,,,
synthetic,kmeans,0.8459889888763428,0.5822456059448285,0.544,7.2272907775464175,0.2831778058762842,12,,300,1e-05,3,,,,,,,,,
synthetic,kmeans,0.3491199016571045,0.6082049514108914,0.554,1.6607949847558858,0.2859640496748101,12,,300,1e-05,4,,,,,,,,,
synthetic,kmeans,0.5048501491546631,0.6430731356975946,0.603,2.333492043740297,0.29676527477588466,12,,300,1e-05,5,,,,,,,,,
synthetic,kmeans,0.3996379375457763,0.5248784328378894,0.473,1.9106869335442136,0.26581155379558846,12,,500,0.0001,1,,,,,,,,,
synthetic,kmeans,0.3726639747619629,0.6144600084818382,0.567,4.056715794792346,0.2853440954221152,12,,500,0.0001,2,,,,,,,,,
synthetic,kmeans,0.7964451313018799,0.5822456059448285,0.544,7.2272907775464175,0.2831778058762842,12,,500,0.0001,3,,,,,,,,,
synthetic,kmeans,0.3468377590179443,0.6082049514108914,0.554,1.6607949847558858,0.2859640496748101,12,,500,0.0001,4,,,,,,,,,
synthetic,kmeans,0.5195329189300537,0.6430731356975946,0.603,2.333492043740297,0.29676527477588466,12,,500,0.0001,5,,,,,,,,,
synthetic,kmeans,0.400036096572876,0.5248784328378894,0.473,1.9106869335442136,0.26581155379558846,12,,500,0.001,1,,,,,,,,,
synthetic,kmeans,0.3716499805450439,0.6144600084818382,0.567,4.056715794792346,0.2853440954221152,12,,500,0.001,2,,,,,,,,,
synthetic,kmeans,0.613922119140625,0.5851315978159837,0.55,10.304198549660041,0.28534214407577124,12,,500,0.001,3,,,,,,,,,
synthetic,kmeans,0.3192811012268066,0.6078799656740647,0.553,1.6604438408319997,0.28554339732714934,12,,500,0.001,4,,,,,,,,,
synthetic,kmeans,0.5059492588043213,0.6430731356975946,0.603,2.333492043740297,0.29676527477588466,12,,500,0.001,5,,,,,,,,,
synthetic,kmeans,0.4026329517364502,0.5248784328378894,0.473,1.9106869335442136,0.26581155379558846,12,,500,1e-05,1,,,,,,,,,
synthetic,kmeans,0.3745779991149902,0.6144600084818382,0.567,4.056715794792346,0.2853440954221152,12,,500,1e-05,2,,,,,,,,,
synthetic,kmeans,0.8002700805664062,0.5822456059448285,0.544,7.2272907775464175,0.2831778058762842,12,,500,1e-05,3,,,,,,,,,
synthetic,kmeans,0.3461689949035644,0.6082049514108914,0.554,1.6607949847558858,0.2859640496748101,12,,500,1e-05,4,,,,,,,,,
synthetic,kmeans,0.5056769847869873,0.6430731356975946,0.603,2.333492043740297,0.29676527477588466,12,,500,1e-05,5,,,,,,,,,
synthetic,kmeans,0.0445687770843505,0.37298797379651505,0.999,0.4255126519088969,0.23323663731078156,2,,100,0.0001,1,,,,,,,,,
synthetic,kmeans,0.01015305519104,0.20986026891642498,1.0,0.9555364571331956,0.27999999999999997,2,,100,0.0001,2,,,,,,,,,
synthetic,kmeans,0.0250349044799804,0.37298797379651505,0.999,1.3474874301709905,0.23323663731078156,2,,100,0.0001,3,,,,,,,,,
synthetic,kmeans,0.0197408199310302,0.37298797379651505,0.999,1.3474874301709905,0.23323663731078156,2,,100,0.0001,4,,,,,,,,,
synthetic,kmeans,0.0200598239898681,0.37298797379651505,0.999,1.3474874301709905,0.23323663731078156,2,,100,0.0001,5,,,,,,,,,
synthetic,kmeans,0.0444610118865966,0.37298797379651505,0.999,0.4255126519088969,0.23323663731078156,2,,100,0.001,1,,,,,,,,,
synthetic,kmeans,0.0101747512817382,0.20986026891642498,1.0,0.9555364571331956,0.27999999999999997,2,,100,0.001,2,,,,,,,,,
synthetic,kmeans,0.024576187133789,0.37298797379651505,0.999,1.3474874301709905,0.23323663731078156,2,,100,0.001,3,,,,,,,,,
synthetic,kmeans,0.0151858329772949,0.3719255827106156,0.998,1.3556627126785692,0.233140992014921,2,,100,0.001,4,,,,,,,,,
synthetic,kmeans,0.0198729038238525,0.37298797379651505,0.999,1.3474874301709905,0.23323663731078156,2,,100,0.001,5,,,,,,,,,
synthetic,kmeans,0.0465731620788574,0.37298797379651505,0.999,0.4255126519088969,0.23323663731078156,2,,100,1e-05,1,,,,,,,,,
synthetic,kmeans,0.0099928379058837,0.20986026891642498,1.0,0.9555364571331956,0.27999999999999997,2,,100,1e-05,2,,,,,,,,,
synthetic,kmeans,0.0253939628601074,0.37298797379651505,0.999,1.3474874301709905,0.23323663731078156,2,,100,1e-05,3,,,,,,,,,
synthetic,kmeans,0.019986867904663,0.37298797379651505,0.999,1.3474874301709905,0.23323663731078156,2,,100,1e-05,4,,,,,,,,,
synthetic,kmeans,0.0203549861907959,0.37298797379651505,0.999,1.3474874301709905,0.23323663731078156,2,,100,1e-05,5,,,,,,,,,
synthetic,kmeans,0.0452611446380615,0.37298797379651505,0.999,0.4255126519088969,0.23323663731078156,2,,300,0.0001,1,,,,,,,,,
synthetic,kmeans,0.0102300643920898,0.20986026891642498,1.0,0.9555364571331956,0.27999999999999997,2,,300,0.0001,2,,,,,,,,,
synthetic,kmeans,0.0248470306396484,0.37298797379651505,0.999,1.3474874301709905,0.23323663731078156,2,,300,0.0001,3,,,,,,,,,
synthetic,kmeans,0.0211260318756103,0.37298797379651505,0.999,1.3474874301709905,0.23323663731078156,2,,300,0.0001,4,,,,,,,,,
synthetic,kmeans,0.0203437805175781,0.37298797379651505,0.999,1.3474874301709905,0.23323663731078156,2,,300,0.0001,5,,,,,,,,,
synthetic,kmeans,0.0470449924468994,0.37298797379651505,0.999,0.4255126519088969,0.23323663731078156,2,,300,0.001,1,,,,,,,,,
synthetic,kmeans,0.0102128982543945,0.20986026891642498,1.0,0.9555364571331956,0.27999999999999997,2,,300,0.001,2,,,,,,,,,
synthetic,kmeans,0.0261330604553222,0.37298797379651505,0.999,1.3474874301709905,0.23323663731078156,2,,300,0.001,3,,,,,,,,,
synthetic,kmeans,0.0171148777008056,0.3719255827106156,0.998,1.3556627126785692,0.233140992014921,2,,300,0.001,4,,,,,,,,,
synthetic,kmeans,0.0206222534179687,0.37298797379651505,0.999,1.3474874301709905,0.23323663731078156,2,,300,0.001,5,,,,,,,,,
synthetic,kmeans,0.0446441173553466,0.37298797379651505,0.999,0.4255126519088969,0.23323663731078156,2,,300,1e-05,1,,,,,,,,,
synthetic,kmeans,0.0102069377899169,0.20986026891642498,1.0,0.9555364571331956,0.27999999999999997,2,,300,1e-05,2,,,,,,,,,
synthetic,kmeans,0.024940013885498,0.37298797379651505,0.999,1.3474874301709905,0.23323663731078156,2,,300,1e-05,3,,,,,,,,,
synthetic,kmeans,0.0195918083190917,0.37298797379651505,0.999,1.3474874301709905,0.23323663731078156,2,,300,1e-05,4,,,,,,,,,
synthetic,kmeans,0.0338771343231201,0.37298797379651505,0.999,1.3474874301709905,0.23323663731078156,2,,300,1e-05,5,,,,,,,,,
synthetic,kmeans,0.0451409816741943,0.37298797379651505,0.999,0.4255126519088969,0.23323663731078156,2,,500,0.0001,1,,,,,,,,,
synthetic,kmeans,0.0103552341461181,0.20986026891642498,1.0,0.9555364571331956,0.27999999999999997,2,,500,0.0001,2,,,,,,,,,
synthetic,kmeans,0.0258450508117675,0.37298797379651505,0.999,1.3474874301709905,0.23323663731078156,2,,500,0.0001,3,,,,,,,,,
synthetic,kmeans,0.0210161209106445,0.37298797379651505,0.999,1.3474874301709905,0.23323663731078156,2,,500,0.0001,4,,,,,,,,,
synthetic,kmeans,0.0212750434875488,0.37298797379651505,0.999,1.3474874301709905,0.23323663731078156,2,,500,0.0001,5,,,,,,,,,
synthetic,kmeans,0.0469319820404052,0.37298797379651505,0.999,0.4255126519088969,0.23323663731078156,2,,500,0.001,1,,,,,,,,,
synthetic,kmeans,0.0102870464324951,0.20986026891642498,1.0,0.9555364571331956,0.27999999999999997,2,,500,0.001,2,,,,,,,,,
synthetic,kmeans,0.0251777172088623,0.37298797379651505,0.999,1.3474874301709905,0.23323663731078156,2,,500,0.001,3,,,,,,,,,
synthetic,kmeans,0.0152702331542968,0.3719255827106156,0.998,1.3556627126785692,0.233140992014921,2,,500,0.001,4,,,,,,,,,
synthetic,kmeans,0.0205109119415283,0.37298797379651505,0.999,1.3474874301709905,0.23323663731078156,2,,500,0.001,5,,,,,,,,,
synthetic,kmeans,0.0454897880554199,0.37298797379651505,0.999,0.4255126519088969,0.23323663731078156,2,,500,1e-05,1,,,,,,,,,
synthetic,kmeans,0.0101628303527832,0.20986026891642498,1.0,0.9555364571331956,0.27999999999999997,2,,500,1e-05,2,,,,,,,,,
synthetic,kmeans,0.0252039432525634,0.37298797379651505,0.999,1.3474874301709905,0.23323663731078156,2,,500,1e-05,3,,,,,,,,,
synthetic,kmeans,0.0203108787536621,0.37298797379651505,0.999,1.3474874301709905,0.23323663731078156,2,,500,1e-05,4,,,,,,,,,
synthetic,kmeans,0.0202062129974365,0.37298797379651505,0.999,1.3474874301709905,0.23323663731078156,2,,500,1e-05,5,,,,,,,,,
